Epoch,My_FFNN,Scikit_learn
144,0.01762573507134861,0.009484738859652998
145,0.017655853619484626,0.009476061008776477
146,0.017975292242634718,0.00946747391925901
147,0.017576480632375352,0.009459021607231766
148,0.01761072304074618,0.009450667510857498
149,0.017569404983114875,0.009442370482087402
150,0.01754911463132583,0.009434160445628016
151,0.017556815593395867,0.009426061882150881
152,0.017578981758362876,0.009418076683234996
153,0.01756749615045764,0.009410169546048164
154,0.017561247153549345,0.009402331012543588
155,0.017552248508742808,0.009394595213063415
156,0.017588748389790562,0.009386956414175479
157,0.01749434788348956,0.009379417908920263
158,0.017562690664395877,0.009371965856518219
159,0.01748522677543418,0.009364606535444657
160,0.017501919472277184,0.009357339606607833
161,0.017523776095770365,0.009350174178271962
162,0.017494914132826733,0.009343102105444274
163,0.017459195965992026,0.009336110130773637
164,0.017488420183079216,0.00932922264724011
165,0.017482816813035117,0.009322414171945211
166,0.017509934587707096,0.009315685480971394
167,0.017616201052521527,0.009309030384180312
168,0.017435101836515584,0.009302471691960591
169,0.01741843465738789,0.009295990491102062
170,0.017411797021215404,0.009289581798486041
171,0.017433853652341406,0.009283250498765423
172,0.01792132711431676,0.009277010986878631
173,0.01746534016419956,0.009270843814491619
174,0.017382238824222823,0.009264748889726455
175,0.017379515439000483,0.009258730284848481
176,0.01739712928874408,0.009252787943182772
177,0.017715624760521943,0.0092469190613184
178,0.017368595482265246,0.009241096086296521
179,0.01741657717436169,0.009235336602650067
180,0.017445046932914605,0.009229639789605082
181,0.017399785893319645,0.00922399118090113
182,0.017353875221252868,0.009218389692622753
183,0.01735690748362526,0.00921282015470065
184,0.017364183345989482,0.00920730726627869
185,0.017562806958975753,0.00920185587860097
186,0.01736365456291704,0.009196456120558244
187,0.017323167237258092,0.009191094948878011
188,0.017301005625879138,0.009185767278749268
189,0.01732668153684845,0.00918045420676726
190,0.01731199638278613,0.009175184958036322
191,0.01730695547973282,0.009169971026380093
192,0.017283640138680268,0.00916481609574362
193,0.017269580533023077,0.009159724287278096
194,0.01740650047040297,0.009154684357007826
195,0.017277951115380486,0.00914969238315095
196,0.017288876853732583,0.009144756881342544
197,0.017339017149064977,0.009139846743681209
198,0.017240217489293105,0.00913497035001977
199,0.017264091053324243,0.00913010664607147
200,0.017342307758795937,0.009125264752913599
201,0.017428911176026546,0.009120444193931666
202,0.017284996577063977,0.00911566862176578
203,0.017262491435998895,0.009110944277411812
204,0.01723888936749121,0.0091062493679295
205,0.017224738739626055,0.009101570133859465
206,0.017279931251688214,0.00909691751677818
207,0.01734568059668294,0.00909245745297135
208,0.017185687039370862,0.009088177925928607
209,0.017307894089676604,0.009083900285899327
210,0.017181269256848472,0.009079664309653379
211,0.017203712952788098,0.009075468222283983
212,0.01719397248174684,0.00907131122398909
213,0.01720810507828618,0.009067196414383407
214,0.017212546621965127,0.009063107891475651
215,0.017157293136302952,0.009059003912681957
216,0.01724006245146189,0.00905491437180891
217,0.017152899276038358,0.009050849982819313
218,0.01713411215385686,0.009046825771230123
219,0.01743779538064714,0.00904283751911605
220,0.017135304537249044,0.009038880713680112
221,0.017153829794065767,0.009034960199337621
222,0.01719821537991117,0.009031069562210961
223,0.01711195619832556,0.009027215658695114
224,0.017105341192980395,0.009023612178966712
225,0.01728338881465107,0.009020038898821841
226,0.017094829128763946,0.00901650383217588
227,0.017080846646326725,0.009013005446874578
228,0.017129211653181594,0.00900954114580936
229,0.01709158129271289,0.009006111372391627
230,0.017380025756951176,0.00900269877878901
231,0.017064856969430723,0.008999328545864166
232,0.017143701578045088,0.00899595251387467
233,0.017046798513233687,0.008992617065085692
234,0.0170654671344571,0.008989329106154475
235,0.017349561892183066,0.00898600269664635
236,0.017083885831996742,0.008982749184024261
237,0.017205278032245145,0.008979444773331145
238,0.017037976027619032,0.008976208617778031
239,0.017141633407702375,0.008972935411849268
240,0.017029652367608825,0.008969722306633583
241,0.01700817449717113,0.008966472947207088
242,0.01703836666096286,0.0089632846108718
243,0.017097138386070253,0.008960071457964422
244,0.017060453278107034,0.008956987504981726
245,0.01703363978227777,0.008954119763481736
246,0.016994209172301836,0.008951290592876209
247,0.016987080350572933,0.008948414644527301
248,0.01703305015725445,0.008945611148302845
249,0.016999796791758434,0.008942778699223585
250,0.0170122784954577,0.008940018362001798
251,0.016987845362976758,0.008937252611620728
252,0.016972283332621737,0.008934487926921777
253,0.01697189505705027,0.008931777623723129
254,0.017124738271860226,0.008929042908512892
255,0.016955386041551914,0.008926364675221602
256,0.01697222320896506,0.008923661394742693
257,0.016960963832543353,0.008921024942118674
258,0.017104079488598507,0.008918348093045763
259,0.016997465760640037,0.008915712585633388
260,0.01699390725999873,0.00891305044706675
261,0.01693789866536874,0.008910375632497573
262,0.016976637800499537,0.00890775570557794
263,0.016959661304213863,0.008905108261979638
264,0.016931363101050912,0.00890252589707926
265,0.01693126905664892,0.00889990797530434
266,0.016938954468636944,0.008897354491851172
267,0.01692194823705505,0.008894763149782615
268,0.016922046355551487,0.008892156360783677
269,0.01702225264687086,0.008889601698542473
270,0.01691641986005048,0.008887008293484384
271,0.01697123658636096,0.008884486300738235
272,0.016905273950197235,0.008882039986939412
273,0.017118541283915985,0.008879666194157521
274,0.016964812654435654,0.008877324455244693
275,0.016917488770100898,0.008874936781556283
276,0.016903047558494488,0.008872614388931215
277,0.016967516510290208,0.008870313773528031
278,0.016893203994034493,0.00886796680316907
279,0.016904647429264518,0.008865700981710122
280,0.016898445478317415,0.008863415540542808
281,0.017007944880557093,0.008861118213091683
282,0.016926809238964648,0.008858919554570285
283,0.01690457289791121,0.008856704647461517
284,0.017117759238691067,0.008854473377254524
285,0.016871938352546988,0.008852301549886614
286,0.01688529546027751,0.008850139918873724
287,0.01688171087779196,0.00884795290260838
288,0.016925229065506104,0.008845810177616105
289,0.01686040637507785,0.00884368852786934
290,0.016898722058521495,0.008841537291400595
291,0.016871240535115975,0.008839442296897204
292,0.016857933450386928,0.008837332056084182
293,0.01693755752590663,0.008835207063752288
294,0.016843796377226425,0.008833144339296222
295,0.016839909422793113,0.008831060045585076
296,0.01715905306362808,0.008828989742044109
297,0.016992696647642233,0.008826969334954771
298,0.016920183201281625,0.008824935920159354
299,0.016898783949104178,0.008822884630207473
300,0.01682942682256555,0.008820893396367905
301,0.016871611240913055,0.00881889218692328
302,0.016904584499518097,0.00881686309226706
303,0.016912967848238127,0.008814877978023635
304,0.016922833219044343,0.008812947672939896
305,0.016842913326837076,0.00881106017555894
306,0.016960324914434336,0.008809237807031777
307,0.016828895642827954,0.008807395253399837
308,0.01690398661507152,0.008805562620879752
309,0.016813784514002915,0.008803714344544
310,0.016850189250002843,0.008801925220680865
311,0.017456833544401383,0.008800125778632605
312,0.01694574291043381,0.008798306012336214
313,0.016986099658622446,0.008796560114040852
314,0.016829809746443627,0.008794800097610838
315,0.017092549628297884,0.008793043003371371
316,0.016804656830193714,0.008791232030201778
317,0.01687302256954577,0.008789446203268426
318,0.01679828702582906,0.008787645567958004
319,0.016892738007750638,0.008785825504829009
320,0.016807779171394824,0.00878407009824108
321,0.016795666466643114,0.00878229962107263
322,0.016781495270867686,0.008780540144262064
323,0.016791140279426676,0.008778758469044693
324,0.016834905174279224,0.008777040597632839
325,0.0169003506312352,0.008775306730278647
326,0.01678069119852825,0.008773582716969484
327,0.016900998607062956,0.00877183629696178
328,0.016777976833557053,0.008770140373030602
329,0.01686913100410412,0.008768386781887816
330,0.016774279166589787,0.008766688533243732
331,0.01680291330763073,0.00876500778546801
332,0.016786918501862706,0.008763380973670982
333,0.01679815123007582,0.008761706629123017
334,0.01677102408928023,0.008760040879015987
335,0.016871300405142124,0.00875838293363171
336,0.01681014885367955,0.008756702812626423
337,0.016771153734785542,0.008755083104698446
338,0.016772540448974596,0.008753451247222585
339,0.016777874160434154,0.008751823788862944
340,0.016779819915967206,0.008750205472236367
341,0.01684895709621113,0.008748564338735016
342,0.016752119773694948,0.008746986043498248
343,0.01684228208069208,0.008745392876780422
344,0.016818921452284585,0.008743808848771689
345,0.016813888562473928,0.008742234178715162
346,0.016764413864296057,0.008740613066817483
347,0.01674609369380994,0.008739024680030788
348,0.016741681469575248,0.008737423340280886
349,0.016739222105529087,0.00873582159243038
350,0.016771908660357573,0.008734225932366703
351,0.016826347881987946,0.008732634492955476
352,0.016799268974108373,0.008731048962533964
353,0.01674767494456984,0.008729552904469574
354,0.016870672196607105,0.008728041437267518
355,0.016728487002507085,0.008726533892851778
356,0.01678891793975284,0.008725038553184834
357,0.016823447102198942,0.008723554128306464
358,0.016735157219550535,0.008722076249730332
359,0.016917752822628154,0.008720574205940617
360,0.0167787078309087,0.008719132228114709
361,0.016911046401595017,0.008717674138359005
362,0.0167962920303032,0.008716220696727658
363,0.01671635021205482,0.008714775897960405
364,0.016760323627410974,0.008713330956760055
365,0.016760326284013995,0.008711897740023651
366,0.016722750446952914,0.008710433202696733
367,0.016840651276249185,0.008709050958606069
368,0.01688993299503722,0.008707629429110651
369,0.01670878594392646,0.00870619885033133
370,0.01675060179870621,0.008704771198271583
371,0.016702150200296296,0.008703342172249127
372,0.0167269997481017,0.008701884682619409
373,0.016711031156115427,0.008700436199717164
374,0.016759469371845633,0.008698958046412315
375,0.016745710859870526,0.008697544901779776
376,0.01678819505849046,0.008696106828568011
377,0.016712278851255778,0.008694692544217543
378,0.016699909491544665,0.008693301420658045
379,0.016701365933170495,0.008691902306740112
380,0.01672805958278664,0.008690526729799433
381,0.016714570694097226,0.008689144358865147
382,0.016688503359187087,0.008687768306257768
383,0.0166916295841736,0.00868640604119509
384,0.016685551391709498,0.008685007911977582
385,0.016691337695494707,0.008683673765327374
386,0.016746767958638387,0.008682326085309926
387,0.016715711448793438,0.008680906518406941
388,0.01667814520676858,0.008679472164694809
389,0.01677852084560201,0.00867805121198375
390,0.016814637111918555,0.008676630569700921
391,0.01676056885742762,0.008675214026987402
392,0.016730141500617787,0.00867381124796874
393,0.016688047155902934,0.008672407791154356
394,0.016787616582225356,0.008671006448414693
395,0.016666372480370138,0.008669622329290284
396,0.016760940284126547,0.008668238329037112
397,0.016669630497726372,0.008666819251581578
398,0.01666147100153989,0.008665468198761052
399,0.016694610014469136,0.008664101696214017
400,0.016656656242168156,0.008662737699843322
401,0.016750859554995275,0.008661375345724358
402,0.016708439817904496,0.00866002639811086
403,0.01669703269104548,0.008658675456442517
404,0.016654830972785358,0.008657326226926223
405,0.016700233067808604,0.008655981284661385
406,0.016705586253956847,0.008654640845933776
407,0.016683044337414524,0.008653298733824463
408,0.01667173988455533,0.008651924809486528
409,0.01665036706746582,0.008650553933987603
410,0.01666392012844835,0.008649187366097435
411,0.01664426094504281,0.008647802961068131
412,0.016764014496243367,0.008646397621052057
413,0.01664463654912739,0.008645005465568706
414,0.016665033317980447,0.008643612356282996
415,0.016665262559044606,0.00864222098441436
416,0.016662862040232054,0.008640835164813955
417,0.016684084294911763,0.008639472121804456
418,0.016684302775644436,0.008638116027817543
419,0.016651785371707955,0.00863682736633794
420,0.016626599398590496,0.008635518887787678
421,0.016627114076993837,0.008634213369869394
422,0.016624088718144067,0.008632909582558667
423,0.01667336501886811,0.008631608439779295
424,0.01686078686538454,0.008630311686231153
425,0.016630232995678684,0.008629019215568263
426,0.0167127056400803,0.008627730753793793
427,0.01661745400936529,0.008626446618222226
428,0.01674857842673577,0.0086251668627957
429,0.016664648639867646,0.008623890501574798
430,0.016868309684466832,0.008622617039675515
431,0.01678712469933394,0.00862134823248846
432,0.016712902225692418,0.008620084805259123
433,0.016624804925803812,0.008618789532922352
434,0.016749339726618108,0.008617491267096052
435,0.016874101402999938,0.00861620687201948
436,0.016626550538669113,0.008614885485698758
437,0.016709828780514694,0.00861354577371855
438,0.01661560810611771,0.00861219475981276
439,0.016631120839589668,0.00861080498932018
440,0.01663508400471797,0.008609416787312396
441,0.016594352281852277,0.008608031240285545
442,0.016599496044027027,0.008606648837979325
443,0.016610006996646224,0.008605237999885789
444,0.016630750256206233,0.008603800818461906
445,0.016612899880992665,0.00860233526015254
446,0.016636971720688516,0.008600776199675092
447,0.016625398215784078,0.008599202108498624
448,0.01659342006072253,0.008597581127133852
449,0.016584285141702453,0.008595964317472594
450,0.016621244072648388,0.00859435193334695
451,0.016623044916688038,0.008592743788831092
452,0.016708545682380067,0.008591139825425812
453,0.016607346765184577,0.00858954000966486
454,0.016675719739661386,0.008588098109380908
455,0.016586540759770486,0.00858682935893391
456,0.016661075431755275,0.00858556180872558
457,0.016575052511271227,0.008584297147842139
458,0.016606371453750955,0.008583034643976716
459,0.016574968634668164,0.008581775065741315
460,0.016572726001481644,0.008580500233211254
461,0.01661587649663832,0.008579184674803838
462,0.016769132870079296,0.008577872859906344
463,0.016563849531378287,0.008576563819339028
464,0.016674103957399176,0.008575259811107043
465,0.01672149456908805,0.008573959247960627
466,0.01662080034562697,0.008572661980736394
467,0.016787043934919168,0.008571368547740219
468,0.016782999635444797,0.008570079751098381
469,0.016552200956879235,0.008568794241834732
470,0.016558591301283593,0.00856751198278499
471,0.0165978489455812,0.008566232707478168
472,0.016559520372477418,0.00856495748322498
473,0.016567567257818345,0.008563685988787968
474,0.01656213485789299,0.008562419259406729
475,0.01661766928386261,0.008561154267084483
476,0.016563096428780975,0.008559892143112403
477,0.01665500230736933,0.008558618533438755
478,0.016584893577244256,0.008557310475139527
479,0.016641452059192565,0.008556007157662826
480,0.016542841232057653,0.008554774180948943
481,0.016539983641689928,0.008553745567378751
482,0.016563335810024157,0.008552716830502925
483,0.016644851785100324,0.008551690223851495
484,0.016648626487932753,0.008550666729749181
485,0.016575008139180412,0.008549645793865157
486,0.01663366942179208,0.00854862806627501
487,0.01666355353425131,0.008547747408714975
488,0.01658786815566053,0.008546946353482902
489,0.01652910955618092,0.008546123801266098
490,0.016524630699043485,0.008545304719546473
491,0.01656763139567754,0.00854448867366139
492,0.016534916134408016,0.008543673640278672
493,0.016684467525089612,0.008542866053574384
494,0.016556263322860695,0.008542060217717829
495,0.01656347175473617,0.008541256977177693
496,0.016540917695906113,0.008540457339189754
497,0.016589615525346487,0.008539659869059128
498,0.016552692341345914,0.008538864667835759
499,0.016532958283276077,0.008538064702604336
500,0.01654323744221768,0.008537258685942056
